month,regional_team,chemical,bnf_name,items,quantity,total_list_size,rate
2025-05-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,84,21000.0,9885194,8.49755705350851e-06
2025-05-01,Y56,Atorvastatin,Lipitor 40mg tablets,317,13048.0,11122723,2.850021528001731e-05
2025-05-01,Y61,Atorvastatin,Atorvastatin 40mg tablets,187606,5813824.0,7345292,0.025540985981224437
2025-05-01,Y60,Atorvastatin,Lipitor 10mg chewable tablets,6,206.0,12021740,4.990958047670304e-07
2025-05-01,Y60,Atorvastatin,Atorvastatin 10mg/5ml oral solution,3,1200.0,12021740,2.495479023835152e-07
2025-05-01,Y63,Atorvastatin,Atorvastatin 40mg tablets,349400,9859254.0,9275049,0.03767096001325707
2025-05-01,Y62,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,75,2822.0,7973347,9.406338392145733e-06
2025-05-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,1,300.0,9885194,1.0116139349414892e-07
2025-05-01,Y60,Atorvastatin,Atorvastatin 10mg tablets,109043,3740522.0,12021740,0.009070483973201883
2025-05-01,Y56,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,61,2152.0,11122723,5.484268555460745e-06
2025-05-01,Y60,Atorvastatin,Atorvastatin 60mg tablets,866,25634.0,12021740,7.203616115470805e-05
2025-05-01,Y59,Atorvastatin,Lipitor 10mg chewable tablets,10,412.0,9885194,1.0116139349414893e-06
2025-05-01,Y58,Atorvastatin,Lipitor 10mg chewable tablets,2,88.0,6149182,3.252465124629585e-07
2025-05-01,Y58,Atorvastatin,Lipitor 40mg tablets,190,6917.0,6149182,3.0898418683981054e-05
2025-05-01,Y62,Atorvastatin,Atorvastatin 20mg tablets,449953,14882806.0,7973347,0.05643213571414865
2025-05-01,Y60,Atorvastatin,Atorvastatin 40mg tablets,297410,9726685.0,12021740,0.024739347215960418
2025-05-01,Y58,Atorvastatin,Atorvastatin 80mg tablets,99774,3171695.0,6149182,0.01622557276723961
2025-05-01,Y63,Atorvastatin,Lipitor 10mg chewable tablets,7,264.0,9275049,7.547129939690885e-07
2025-05-01,Y60,Atorvastatin,Lipitor 20mg tablets,1805,50184.0,12021740,0.0001501446546007483
2025-05-01,Y59,Atorvastatin,Lipitor 40mg tablets,457,16520.0,9885194,4.623075682682606e-05
2025-05-01,Y58,Atorvastatin,Lipitor 20mg tablets,314,11412.0,6149182,5.1063702456684484e-05
2025-05-01,Y59,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,70,2504.0,9885194,7.081297544590425e-06
2025-05-01,Y62,Atorvastatin,Atorvastatin 60mg tablets,467,14118.0,7973347,5.857013372176076e-05
2025-05-01,Y63,Atorvastatin,Lipitor 10mg tablets,300,10004.0,9275049,3.234484259867522e-05
2025-05-01,Y63,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,957,36706.0,9275049,0.00010318004788977395
2025-05-01,Y62,Atorvastatin,Atorvastatin 30mg tablets,98,3024.0,7973347,1.2290948832403757e-05
2025-05-01,Y60,Atorvastatin,Lipitor 20mg chewable tablets,138,3468.0,12021740,1.14792035096417e-05
2025-05-01,Y63,Atorvastatin,Atorvastatin 10mg tablets,72375,2129565.0,9275049,0.007803193276930397
2025-05-01,Y58,Atorvastatin,Atorvastatin 20mg tablets,343028,12252071.0,6149182,0.055784330338571865
2025-05-01,Y56,Atorvastatin,Atorvastatin 80mg tablets,133323,3160088.0,11122723,0.011986543223273654
2025-05-01,Y63,Atorvastatin,Atorvastatin 10mg/5ml oral solution,2,750.0,9275049,2.1563228399116813e-07
2025-05-01,Y63,Atorvastatin,Lipitor 80mg tablets,153,4494.0,9275049,1.6495869725324363e-05
2025-05-01,Y63,Atorvastatin,Lipitor 20mg tablets,453,15552.0,9275049,4.884071232399958e-05
2025-05-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral solution,4,550.0,9885194,4.046455739765957e-07
2025-05-01,Y61,Atorvastatin,Lipitor 10mg chewable tablets,5,172.0,7345292,6.80708132501744e-07
2025-05-01,Y56,Atorvastatin,Atorvastatin 40mg tablets,238111,6889056.0,11122723,0.021407617541136285
2025-05-01,Y56,Atorvastatin,Lipitor 20mg tablets,481,21999.0,11122723,4.3244806150436364e-05
2025-05-01,Y56,Atorvastatin,Atorvastatin 60mg tablets,458,14119.0,11122723,4.1176967186901986e-05
2025-05-01,Y59,Atorvastatin,Atorvastatin 60mg tablets,803,27510.0,9885194,8.123259897580159e-05
2025-05-01,Y63,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,158,42000.0,9275049,1.7034950435302282e-05
2025-05-01,Y59,Atorvastatin,Atorvastatin 10mg tablets,73472,2850298.0,9885194,0.00743252990280211
2025-05-01,Y59,Atorvastatin,Atorvastatin 80mg tablets,111228,3796869.0,9885194,0.011251979475567197
2025-05-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,12,2940.0,7345292,1.6336995180041855e-06
2025-05-01,Y60,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,159,5190.0,12021740,1.3226038826326306e-05
2025-05-01,Y58,Atorvastatin,Atorvastatin 30mg tablets,196,6069.0,6149182,3.187415822136993e-05
2025-05-01,Y61,Atorvastatin,Atorvastatin 20mg tablets,416721,13413355.0,7345292,0.05673307473685185
2025-05-01,Y58,Atorvastatin,Lipitor 20mg chewable tablets,28,1064.0,6149182,4.553451174481419e-06
2025-05-01,Y61,Atorvastatin,Atorvastatin 10mg/5ml oral solution,2,600.0,7345292,2.722832530006976e-07
2025-05-01,Y62,Atorvastatin,Atorvastatin 10mg tablets,68015,2301302.0,7973347,0.008530294743223893
2025-05-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,114,28950.0,11122723,1.0249288775779097e-05
2025-05-01,Y59,Atorvastatin,Lipitor 20mg tablets,820,28793.0,9885194,8.295234266520212e-05
2025-05-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,3,300.0,7973347,3.762535356858293e-07
2025-05-01,Y62,Atorvastatin,Lipitor 20mg chewable tablets,25,914.0,7973347,3.1354461307152443e-06
2025-05-01,Y61,Atorvastatin,Lipitor 40mg tablets,548,17516.0,7345292,7.460561132219115e-05
2025-05-01,Y56,Atorvastatin,Atorvastatin 10mg/5ml oral solution,2,600.0,11122723,1.7981208378559818e-07
2025-05-01,Y61,Atorvastatin,Lipitor 80mg tablets,101,3171.0,7345292,1.3750304276535228e-05
2025-05-01,Y62,Atorvastatin,Lipitor 20mg tablets,345,14000.0,7973347,4.326915660387037e-05
2025-05-01,Y59,Atorvastatin,Atorvastatin 20mg tablets,429542,16856155.0,9885194,0.043453067284263715
2025-05-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,87,20100.0,7345292,1.1844321505530346e-05
2025-05-01,Y56,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,316,10431.0,11122723,2.841030923812451e-05
2025-05-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral solution,3,840.0,7973347,3.762535356858293e-07
2025-05-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,90,22350.0,7973347,1.1287606070574878e-05
2025-05-01,Y62,Atorvastatin,Lipitor 40mg tablets,270,10136.0,7973347,3.386281821172464e-05
2025-05-01,Y56,Atorvastatin,Atorvastatin 20mg tablets,392353,14325922.0,11122723,0.035274905254765405
2025-05-01,Y63,Atorvastatin,Atorvastatin 80mg tablets,234677,5773876.0,9275049,0.025301968755097683
2025-05-01,Y56,Atorvastatin,Atorvastatin 10mg/5ml oral suspension,1,200.0,11122723,8.990604189279909e-08
2025-05-01,Y58,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,19,4050.0,6149182,3.089841868398106e-06
2025-05-01,Y59,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,462,22163.0,9885194,4.6736563794296806e-05
2025-05-01,Y63,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,11,3790.0,9275049,1.1859775619514247e-06
2025-05-01,Y60,Atorvastatin,Atorvastatin 80mg tablets,167866,5213037.0,12021740,0.01396353606050372
2025-05-01,Y62,Atorvastatin,Atorvastatin 80mg tablets,132017,3768243.0,7973347,0.016557287673545376
2025-05-01,Y59,Atorvastatin,Lipitor 80mg tablets,112,4179.0,9885194,1.133007607134468e-05
2025-05-01,Y56,Atorvastatin,Atorvastatin 30mg tablets,98,3220.0,11122723,8.810792105494312e-06
2025-05-01,Y61,Atorvastatin,Atorvastatin 30mg tablets,405,12985.0,7345292,5.513735873264126e-05
2025-05-01,Y61,Atorvastatin,Lipitor 10mg tablets,544,18151.0,7345292,7.406104481618975e-05
2025-05-01,Y60,Atorvastatin,Lipitor 40mg tablets,622,18711.0,12021740,5.173959842751548e-05
2025-05-01,Y59,Atorvastatin,Atorvastatin 30mg tablets,223,9035.0,9885194,2.2558990749195212e-05
2025-05-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,236,55800.0,12021740,1.9631101654169863e-05
2025-05-01,Y61,Atorvastatin,Lipitor 20mg chewable tablets,24,922.0,7345292,3.267399036008371e-06
2025-05-01,Y60,Atorvastatin,Atorvastatin 10mg/5ml oral suspension,3,300.0,12021740,2.495479023835152e-07
2025-05-01,Y61,Atorvastatin,Atorvastatin 60mg tablets,1030,30975.0,7345292,0.00014022587529535926
2025-05-01,Y56,Atorvastatin,Atorvastatin 10mg tablets,74224,2684643.0,11122723,0.00667318605345112
2025-05-01,Y63,Atorvastatin,Lipitor 40mg tablets,275,9037.0,9275049,2.964943904878562e-05
2025-05-01,Y62,Atorvastatin,Lipitor 80mg tablets,103,3978.0,7973347,1.2918038058546807e-05
2025-05-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral solution,2,300.0,11122723,1.7981208378559818e-07
2025-05-01,Y63,Atorvastatin,Atorvastatin 30mg tablets,171,4746.0,9275049,1.8436560281244876e-05
2025-05-01,Y59,Atorvastatin,Lipitor 10mg tablets,328,13745.0,9885194,3.318093706608085e-05
2025-05-01,Y60,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,778,32793.0,12021740,6.471608935145827e-05
2025-05-01,Y58,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,35,1360.0,6149182,5.691813968101774e-06
2025-05-01,Y58,Atorvastatin,Atorvastatin 20mg/5ml oral solution,1,560.0,6149182,1.6262325623147924e-07
2025-05-01,Y56,Atorvastatin,Lipitor 80mg tablets,92,3353.0,11122723,8.271355854137516e-06
2025-05-01,Y62,Atorvastatin,Lipitor 10mg chewable tablets,5,176.0,7973347,6.270892261430488e-07
2025-05-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,8,1150.0,12021740,6.654610730227072e-07
2025-05-01,Y62,Atorvastatin,Atorvastatin 40mg tablets,208441,6541980.0,7973347,0.02614222107729665
2025-05-01,Y62,Atorvastatin,Lipitor 10mg tablets,252,9968.0,7973347,3.160529699760966e-05
2025-06-01,Y58,Atorvastatin,Atorvastatin 80mg tablets,97355,3062817.0,6149582,0.015831157304675342
2025-06-01,Y63,Atorvastatin,Atorvastatin 20mg tablets,573235,17047624.0,9273184,0.06181641602280295
2025-06-01,Y59,Atorvastatin,Lipitor 20mg chewable tablets,28,1140.0,9887419,2.8318816063120214e-06
2025-06-01,Y61,Atorvastatin,Lipitor 20mg chewable tablets,18,684.0,7348961,2.4493258298690113e-06
2025-06-01,Y62,Atorvastatin,Atorvastatin 40mg tablets,200987,6268313.0,7976439,0.025197585037633963
2025-06-01,Y63,Atorvastatin,Lipitor 20mg chewable tablets,18,796.0,9273184,1.941080862840638e-06
2025-06-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,1,200.0,11130730,8.984136709811486e-08
2025-06-01,Y58,Atorvastatin,Atorvastatin 20mg tablets,326886,11560330.0,6149582,0.05315580798825026
2025-06-01,Y60,Atorvastatin,Lipitor 10mg chewable tablets,10,382.0,12023842,8.31680921954896e-07
2025-06-01,Y56,Atorvastatin,Atorvastatin 40mg tablets,231907,6587844.0,11130730,0.020834841919622524
2025-06-01,Y62,Atorvastatin,Lipitor 10mg chewable tablets,6,206.0,7976439,7.522153682865248e-07
2025-06-01,Y59,Atorvastatin,Atorvastatin 60mg tablets,785,28301.0,9887419,7.939382360553345e-05
2025-06-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral solution,2,900.0,7976439,2.507384560955083e-07
2025-06-01,Y63,Atorvastatin,Atorvastatin 10mg/5ml oral solution,1,150.0,9273184,1.0783782571336878e-07
2025-06-01,Y60,Atorvastatin,Lipitor 10mg tablets,442,15008.0,12023842,3.67602967504064e-05
2025-06-01,Y63,Atorvastatin,Lipitor 20mg tablets,390,12530.0,9273184,4.205675202821382e-05
2025-06-01,Y62,Atorvastatin,Lipitor 40mg tablets,239,8767.0,7976439,2.996324550341324e-05
2025-06-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral solution,3,300.0,9887419,3.0341588639057373e-07
2025-06-01,Y59,Atorvastatin,Lipitor 20mg tablets,863,29870.0,9887419,8.728263665168837e-05
2025-06-01,Y56,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,318,12082.0,11130730,2.8569554737200525e-05
2025-06-01,Y62,Atorvastatin,Lipitor 10mg tablets,230,8841.0,7976439,2.8834922450983452e-05
2025-06-01,Y56,Atorvastatin,Atorvastatin 80mg tablets,132521,3072717.0,11130730,0.01190586780920928
2025-06-01,Y63,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,162,42900.0,9273184,1.7469727765565742e-05
2025-06-01,Y56,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,65,1980.0,11130730,5.839688861377466e-06
2025-06-01,Y58,Atorvastatin,Atorvastatin 10mg tablets,40291,1380804.0,6149582,0.006551827425018481
2025-06-01,Y63,Atorvastatin,Atorvastatin 80mg tablets,231183,5639481.0,9273184,0.024930272061893737
2025-06-01,Y61,Atorvastatin,Lipitor 40mg tablets,556,18370.0,7348961,7.565695341150946e-05
2025-06-01,Y61,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,364,14512.0,7348961,4.953081122624001e-05
2025-06-01,Y59,Atorvastatin,Atorvastatin 10mg tablets,69729,2680970.0,9887419,0.007052295447376105
2025-06-01,Y60,Atorvastatin,Atorvastatin 10mg/5ml oral solution,6,2400.0,12023842,4.990085531729376e-07
2025-06-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,2,900.0,7348961,2.7214731442989014e-07
2025-06-01,Y60,Atorvastatin,Atorvastatin 10mg/5ml oral suspension,2,200.0,12023842,1.6633618439097918e-07
2025-06-01,Y56,Atorvastatin,Lipitor 20mg tablets,479,21755.0,11130730,4.303401483999702e-05
2025-06-01,Y62,Atorvastatin,Lipitor 80mg tablets,71,2550.0,7976439,8.901215191390543e-06
2025-06-01,Y59,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,412,18360.0,9887419,4.166911506430546e-05
2025-06-01,Y58,Atorvastatin,Lipitor 10mg tablets,172,6995.0,6149582,2.7969380683109845e-05
2025-06-01,Y58,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,3,900.0,6149582,4.878380351705206e-07
2025-06-01,Y63,Atorvastatin,Atorvastatin 60mg tablets,582,17416.0,9273184,6.276161456518064e-05
2025-06-01,Y61,Atorvastatin,Atorvastatin 10mg tablets,77818,2516529.0,7348961,0.010588979857152596
2025-06-01,Y63,Atorvastatin,Lipitor 10mg chewable tablets,7,298.0,9273184,7.548647799935815e-07
2025-06-01,Y62,Atorvastatin,Atorvastatin 30mg tablets,97,3556.0,7976439,1.2160815120632152e-05
2025-06-01,Y59,Atorvastatin,Atorvastatin 80mg tablets,108207,3657616.0,9887419,0.010943907606221603
2025-06-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,87,20850.0,7976439,1.090712284015461e-05
2025-06-01,Y59,Atorvastatin,Lipitor 40mg tablets,523,18001.0,9887419,5.2895502860756684e-05
2025-06-01,Y61,Atorvastatin,Atorvastatin 30mg tablets,375,11592.0,7348961,5.10276214556044e-05
2025-06-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,233,55800.0,12023842,1.9378165481549077e-05
2025-06-01,Y56,Atorvastatin,Lipitor 10mg tablets,379,15717.0,11130730,3.404987813018553e-05
2025-06-01,Y63,Atorvastatin,Atorvastatin 30mg tablets,167,4893.0,9273184,1.8008916894132587e-05
2025-06-01,Y58,Atorvastatin,Lipitor 80mg tablets,84,3224.0,6149582,1.3659464984774575e-05
2025-06-01,Y63,Atorvastatin,Atorvastatin 40mg tablets,339848,9522228.0,9273184,0.03664846939303695
2025-06-01,Y63,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,9,2931.0,9273184,9.70540431420319e-07
2025-06-01,Y56,Atorvastatin,Lipitor 80mg tablets,129,4872.0,11130730,1.1589536355656817e-05
2025-06-01,Y59,Atorvastatin,Atorvastatin 20mg tablets,411734,16069116.0,9887419,0.04164221218904549
2025-06-01,Y58,Atorvastatin,Atorvastatin 30mg tablets,214,6664.0,6149582,3.479911317549713e-05
2025-06-01,Y63,Atorvastatin,Atorvastatin 10mg tablets,69787,2033846.0,9273184,0.007525678343058867
2025-06-01,Y63,Atorvastatin,Lipitor 10mg tablets,283,9459.0,9273184,3.051810467688337e-05
2025-06-01,Y62,Atorvastatin,Atorvastatin 20mg tablets,433364,14285207.0,7976439,0.05433051014368693
2025-06-01,Y63,Atorvastatin,Lipitor 40mg tablets,241,7833.0,9273184,2.5988915996921877e-05
2025-06-01,Y62,Atorvastatin,Lipitor 20mg chewable tablets,23,974.0,7976439,2.8834922450983453e-06
2025-06-01,Y58,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,219,10002.0,6149582,3.5612176567448e-05
2025-06-01,Y60,Atorvastatin,Lipitor 40mg tablets,818,22939.0,12023842,6.80314994159105e-05
2025-06-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral solution,1,600.0,12023842,8.316809219548959e-08
2025-06-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral solution,2,300.0,11130730,1.796827341962297e-07
2025-06-01,Y60,Atorvastatin,Atorvastatin 30mg tablets,408,12572.0,12023842,3.393258161575975e-05
2025-06-01,Y58,Atorvastatin,Atorvastatin 60mg tablets,289,10051.0,6149582,4.6995064054760146e-05
2025-06-01,Y62,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,425,16258.0,7976439,5.328192192029551e-05
2025-06-01,Y62,Atorvastatin,Atorvastatin 10mg tablets,65245,2200132.0,7976439,0.008179715283975719
2025-06-01,Y58,Atorvastatin,Lipitor 20mg tablets,300,11447.0,6149582,4.878380351705205e-05
2025-06-01,Y62,Atorvastatin,Atorvastatin 60mg tablets,460,14084.0,7976439,5.7669844901966905e-05
2025-06-01,Y60,Atorvastatin,Lipitor 20mg chewable tablets,160,3851.0,12023842,1.3306894751278336e-05
2025-06-01,Y58,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,28,6300.0,6149582,4.553154994924858e-06
2025-06-01,Y58,Atorvastatin,Lipitor 10mg chewable tablets,5,292.0,6149582,8.130633919508675e-07
2025-06-01,Y60,Atorvastatin,Atorvastatin 20mg tablets,678246,22929228.0,12023842,0.05640842585922204
2025-06-01,Y63,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,826,30077.0,9273184,8.907404403924261e-05
2025-06-01,Y58,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,35,1396.0,6149582,5.691443743656073e-06
2025-06-01,Y61,Atorvastatin,Lipitor 80mg tablets,79,2381.0,7348961,1.074981891998066e-05
2025-06-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,92,21300.0,9887419,9.304753849310928e-06
2025-06-01,Y59,Atorvastatin,Lipitor 10mg tablets,305,13118.0,9887419,3.084728178304166e-05
2025-06-01,Y56,Atorvastatin,Lipitor 10mg chewable tablets,7,352.0,11130730,6.28889569686804e-07
2025-06-01,Y63,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,81,2927.0,9273184,8.734863882782871e-06
2025-06-01,Y59,Atorvastatin,Lipitor 80mg tablets,91,3745.0,9887419,9.20361522051407e-06
2025-06-01,Y60,Atorvastatin,Atorvastatin 10mg tablets,103010,3498910.0,12023842,0.008567145177057383
2025-06-01,Y61,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,52,2176.0,7348961,7.075830175177144e-06
2025-06-01,Y60,Atorvastatin,Atorvastatin 60mg tablets,840,24613.0,12023842,6.986119744421126e-05
2025-06-01,Y59,Atorvastatin,Atorvastatin 10mg/5ml oral solution,1,150.0,9887419,1.0113862879685791e-07
2025-06-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,89,20250.0,7348961,1.2110555492130112e-05
2025-06-01,Y56,Atorvastatin,Atorvastatin 60mg tablets,518,14777.0,11130730,4.65378281568235e-05
2025-06-01,Y60,Atorvastatin,Lipitor 20mg tablets,1474,42294.0,12023842,0.00012258976789615166
2025-06-01,Y61,Atorvastatin,Atorvastatin 20mg tablets,401667,12878825.0,7348961,0.054656297672555344
2025-06-01,Y56,Atorvastatin,Atorvastatin 10mg tablets,71169,2547202.0,11130730,0.006393920255005736
2025-06-01,Y60,Atorvastatin,Atorvastatin 80mg tablets,161935,4995366.0,12023842,0.013467825009676608
2025-06-01,Y61,Atorvastatin,Lipitor 10mg chewable tablets,5,170.0,7348961,6.803682860747254e-07
2025-06-01,Y61,Atorvastatin,Atorvastatin 10mg/5ml oral solution,2,600.0,7348961,2.7214731442989014e-07
2025-06-01,Y59,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,72,2421.0,9887419,7.2819812733737694e-06
2025-06-01,Y60,Atorvastatin,Atorvastatin 40mg tablets,287015,9319612.0,12023842,0.023870489981488448
2025-06-01,Y63,Atorvastatin,Lipitor 80mg tablets,157,4802.0,9273184,1.69305386369989e-05
2025-06-01,Y59,Atorvastatin,Atorvastatin 40mg tablets,207775,7598085.0,9887419,0.021014078598267153
2025-06-01,Y62,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,79,2914.0,7976439,9.904169015772578e-06
2025-06-01,Y60,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,172,6396.0,12023842,1.4304911857624211e-05
2025-06-01,Y61,Atorvastatin,Atorvastatin 40mg tablets,180505,5565223.0,7348961,0.02456197549558366
2025-06-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,1,150.0,7976439,1.2536922804775415e-07
2025-06-01,Y60,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,680,29149.0,12023842,5.655430269293292e-05
2025-06-01,Y61,Atorvastatin,Lipitor 10mg tablets,467,14937.0,7348961,6.354639791937935e-05
2025-06-01,Y58,Atorvastatin,Lipitor 40mg tablets,180,6825.0,6149582,2.9270282110231232e-05
2025-06-01,Y62,Atorvastatin,Atorvastatin 10mg/5ml oral solution,1,560.0,7976439,1.2536922804775415e-07
2025-06-01,Y56,Atorvastatin,Atorvastatin 20mg tablets,380362,13712657.0,11130730,0.03417224207217316
2025-06-01,Y56,Atorvastatin,Lipitor 40mg tablets,285,11242.0,11130730,2.5604789622962733e-05
2025-06-01,Y62,Atorvastatin,Atorvastatin 80mg tablets,127322,3603280.0,7976439,0.01596226085349615
2025-06-01,Y59,Atorvastatin,Atorvastatin 30mg tablets,217,8829.0,9887419,2.1947082448918164e-05
2025-06-01,Y58,Atorvastatin,Atorvastatin 40mg tablets,151636,5135066.0,6149582,0.02465793610037235
2025-06-01,Y61,Atorvastatin,Atorvastatin 60mg tablets,1007,29818.0,7348961,0.0001370261728154497
